Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Syversveen, A.R., Hauge, R., Tollefsrud, J.I., Lægreid, U., MacDonald, A.","6603138025;7005754037;28667515800;36657475100;7401581431;","A Stochastic Object Model Conditioned to High-Quality Seismic Data",2011,"Mathematical Geosciences","43","7",,"763","781",,1,"10.1007/s11004-011-9355-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054001574&doi=10.1007%2fs11004-011-9355-4&partnerID=40&md5=00d6c7ececd27bd40310f2231157ae5c",Article,Open Access,Scopus,2-s2.0-80054001574
"Smalley, I., Vita-Finzi, C.","7003683963;37084194100;","A size control for quartz silt (making particulates at planetary surfaces)",2011,"Central European Journal of Geosciences","3","1",,"37","38",,1,"10.2478/v10085-010-0034-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954529995&doi=10.2478%2fv10085-010-0034-3&partnerID=40&md5=f80e5b5620d2fd122c2ecc37a18fbd5a",Article,Open Access,Scopus,2-s2.0-79954529995
"Takahara, N., Sakamoto, Y., Minagawa, H., Nakashima, Y., Komai, T., Yamaguchi, T.","24778980600;8683661600;7004718669;7201863578;23060537400;35319097700;","In-situ observations by NMR for formation and dissociation of MH (methane-hydrate) in porous media",2008,"Nihon Enerugi Gakkaishi/Journal of the Japan Institute of Energy","87","12",,"1019","1030",,1,"10.3775/jie.87.1019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59649091983&doi=10.3775%2fjie.87.1019&partnerID=40&md5=b7bde2dd9dfd7e4b35260aa848224d00",Article,Open Access,Scopus,2-s2.0-59649091983
"Horrocks, M., Smith, I.W.G., Nichol, S.L., Shane, P.A., Jackman, G.","56187713600;8938241600;7007051061;35606587300;25722117800;","Field survey, sedimentology and plant microfossil analysis of sediment cores from possible cultivation sites at tolaga bay, eastern north island, new zealand",2008,"Journal of the Royal Society of New Zealand","38","3",,"131","147",,1,"10.1080/03014220809510551","https://www.scopus.com/inward/record.uri?eid=2-s2.0-56849117099&doi=10.1080%2f03014220809510551&partnerID=40&md5=cc4334544fe351193148bf1d248f2969",Article,Open Access,Scopus,2-s2.0-56849117099
"Bougara, M., Steemans, P., Le Hérissé, A., Boulvain, F.","55356997000;6701508589;6602724868;35589012100;","Palynology and sedimentary environments of the Devonian from the Saida area (northwestern Algeria) [Palynologie et environnements des sediments du Dévonien de Saïda (Algérie nord occidentale)]",2017,"Carnets de Geologie","17","10",,"191","219",,,"10.4267/2042/64285","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039051671&doi=10.4267%2f2042%2f64285&partnerID=40&md5=8bfb39b08655fe67608880af9d278642",Article,Open Access,Scopus,2-s2.0-85039051671
"Molén, M.O.","56262406500;","The origin of upper Precambrian diamictites, northern Norway: A case study applicable to diamictites in general",2017,"Geologos","23","3",,"163","181",,,"10.1515/logos-2017-0019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041287676&doi=10.1515%2flogos-2017-0019&partnerID=40&md5=346c879b6acfce9353802320172fd74b",Article,Open Access,Scopus,2-s2.0-85041287676
"Cao, H., Wang, H., Zhao, R.","55927655200;16508199400;57200244090;","The Application of the Handheld Energy-Dispersive X-Ray Fluorescence (ED-XRF) in the Cyclostratigraphy Research-A Case Study from the Xiagou Formation of the Lower Cretaceous in the Qingxi Sag, Jiuquan Basin",2017,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","42","12",,"2299","2311",,,"10.3799/dqkx.2017.571","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040447372&doi=10.3799%2fdqkx.2017.571&partnerID=40&md5=e167fd387e5ffd561ff39630f3d63cc8",Article,Open Access,Scopus,2-s2.0-85040447372
"Missimer, T.M., Maliva, R.G.","6508323350;6701911301;","Late Miocene fluvial sediment transport from the southern Appalachian Mountains to southern Florida: An example of an old mountain belt sediment production surge",2017,"Sedimentology","64","7",,"1846","1870",,,"10.1111/sed.12377","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021379169&doi=10.1111%2fsed.12377&partnerID=40&md5=182f42305f51b24063fc0b2410604f2f",Article,Open Access,Scopus,2-s2.0-85021379169
"Fambrini, G.L., Neumann, V.H.M.L., Menezes-Filho, J.A.B., Da Silva-Filho, W.F., De Oliveira, E.V.","23090684800;7006784953;57200332605;23479410400;57200338630;","Facies architecture of the fluvial Missão Velha Formation (Late Jurassic-Early Cretaceous), Araripe Basin, Northeast Brazil: Paleogeographic and tectonic implications",2017,"Acta Geologica Polonica","67","4",,"515","545",,,"10.1515/agp-2017-0029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040952212&doi=10.1515%2fagp-2017-0029&partnerID=40&md5=504830c55132fff2167aacc8eae585c8",Article,Open Access,Scopus,2-s2.0-85040952212
"Pape, T., Hohnberg, H.-J., Wunsch, D., Anders, E., Freudenthal, T., Huhn, K., Bohrmann, G.","56260185500;23018666600;57198522193;7005667770;55970803200;16024630300;7004562648;","Design and deployment of autoclave pressure vessels for the portable deep-sea drill rig MeBo (Meeresboden-Bohrgerät)",2017,"Scientific Drilling","23",,,"29","37",,,"10.5194/sd-23-29-2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036671179&doi=10.5194%2fsd-23-29-2017&partnerID=40&md5=ebdd7e5b33cfa7ce1fcbba1864e029ea",Article,Open Access,Scopus,2-s2.0-85036671179
"Yuan, R., Zhang, C., Tang, Y., Qu, J., Guo, X., Sun, Y., Zhu, R., Zhou, Y.","36060699400;7405492933;57199307278;57199258835;57198346873;9733748300;55181603700;57198350361;","Utilizing borehole electrical images to interpret lithofacies of fan-delta: A case study of Lower Triassic Baikouquan Formation in Mahu Depression, Junggar Basin, China",2017,"Open Geosciences","9","1",,"539","553",,,"10.1515/geo-2017-0041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036467987&doi=10.1515%2fgeo-2017-0041&partnerID=40&md5=4edd6ec7337c7a27971666c84a9076e2",Article,Open Access,Scopus,2-s2.0-85036467987
"Voltolini, M., Kwon, T.-H., Ajo-Franklin, J.","24381996200;55223209700;12779292900;","Visualization and prediction of supercritical CO<inf>2</inf>distribution in sandstones during drainage: An in situ synchrotron X-ray micro-computed tomography study",2017,"International Journal of Greenhouse Gas Control","66",,,"230","245",,,"10.1016/j.ijggc.2017.10.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032711740&doi=10.1016%2fj.ijggc.2017.10.002&partnerID=40&md5=f7fcb2af7d8d0d1a422cc8f27de9af21",Article,Open Access,Scopus,2-s2.0-85032711740
"Wang, H., Fan, T., Li, R., Hou, Y., Fan, X., Zhang, B.","55689004700;55802470500;8655625400;57194596169;57190031521;57199726266;","Search for hydrocarbon traps in syncline structures: A case study from the Lishu Depression of Songliao Basin, China",2017,"Journal of Petroleum Science and Engineering","159",,,"76","91",,,"10.1016/j.petrol.2017.09.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033361961&doi=10.1016%2fj.petrol.2017.09.016&partnerID=40&md5=18d9abcb5b16a7bce93a5b5cd1ea4f46",Article,Open Access,Scopus,2-s2.0-85033361961
"Li, S., Zhu, X., Liu, Q., Xu, C., Du, X., Li, H.","55361365100;8536870400;55493275400;23996076400;55820511400;57193275550;","Evaluation and Prediction of Favorable Reservoirs in Source-to-Sink Systems of the Palaeogene, Shaleitian Uplift",2017,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","42","11",,"1994","2009",,,"10.3799/dqkx.2017.127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038872730&doi=10.3799%2fdqkx.2017.127&partnerID=40&md5=e081ad6a5af8c8ae435f023e7d36bd71",Article,Open Access,Scopus,2-s2.0-85038872730
"Zeng, C., Yin, T., Song, Y.","57200033900;7103080039;57200012482;","Experimental on Numerical Simulation of the Impact of Lake Level Plane Fluctuation on Shallow Water Delta",2017,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","42","11",,"2095","2104",,,"10.3799/dqkx.2017.134","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038875088&doi=10.3799%2fdqkx.2017.134&partnerID=40&md5=ed109ec4c860953dd1a6b51778957419",Article,Open Access,Scopus,2-s2.0-85038875088
"Yuan, X., Yao, G., Jiang, P., Lu, J.","57200031581;7201887957;57200931479;57204261252;","Provenance Analysis for Liushagang Formation of Wushi Depression, Beibuwan Basin, the South China Sea",2017,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","42","11",,"2040","2054",,,"10.3799/dqkx.2017.130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038813826&doi=10.3799%2fdqkx.2017.130&partnerID=40&md5=2b01d7c5a2837493219a235bd9902026",Article,Open Access,Scopus,2-s2.0-85038813826
"Zhu, X., Zhu, H., Zeng, H., Yang, X.","57193280166;8879297500;7401470370;16834072500;","Subdivision, Characteristics, and Varieties of the Source-to-Sink Systems of the Modern Lake Erhai Basin, Yunnan Province",2017,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","42","11",,"2010","2024",,,"10.3799/dqkx.2017.128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038810626&doi=10.3799%2fdqkx.2017.128&partnerID=40&md5=61fa497f65ce98ed0a35f12068ad5479",Article,Open Access,Scopus,2-s2.0-85038810626
"Hou, Z., Chen, S., Yan, J., Fu, L., Li, H., Feng, J.","56303746400;26637390100;7403729060;34871938100;57193651716;55468589800;","Sedimentary Characteristics and Control Factors of Upper Palaeozoic in Dagang Exploration Area",2017,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","42","11",,"2055","2068",,,"10.3799/dqkx.2017.131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038864861&doi=10.3799%2fdqkx.2017.131&partnerID=40&md5=d5fa989d270041b3ee15271a88e2043e",Article,Open Access,Scopus,2-s2.0-85038864861
"Day-Stirrat, R.J., Aplin, A.C., Kurtev, K.D., Schleicher, A.M., Brown, A.P., Środoń, J.","24175931100;7004204153;55842462700;12243179500;7408338729;7004144186;","Late diagenesis of illite-smectite in the Podhale Basin, southern Poland: Chemistry, morphology, and preferred orientation",2017,"Geosphere","13","6",,"2137","2153",,,"10.1130/GES01516.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035752469&doi=10.1130%2fGES01516.1&partnerID=40&md5=8cb001444b256ad97eca54d9cf9e9be0",Article,Open Access,Scopus,2-s2.0-85035752469
"Farics, E., Farics, D., Kovács, J., Haas, J.","57193917485;57198354022;56975936000;7202052911;","Interpretation of sedimentological processes of coarse-grained deposits applying a novel combined cluster and discriminant analysis",2017,"Open Geosciences","9","1",,"525","538",,,"10.1515/geo-2017-0040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036480078&doi=10.1515%2fgeo-2017-0040&partnerID=40&md5=4c8b24b801bb70c5758478fbc2a83fc3",Article,Open Access,Scopus,2-s2.0-85036480078
"Qiao, Q., Huang, B., Biggin, A.J., Piper, J.D.A.","35620796500;7403681750;6603380743;7201699502;","Late Cenozoic evolution in the Pamir-Tian Shan convergence: New chronological constraints from the magnetostratigraphic record of the southwestern Tianshan foreland basin (Ulugqat area)",2017,"Tectonophysics","717",,,"51","64",,,"10.1016/j.tecto.2017.07.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025809221&doi=10.1016%2fj.tecto.2017.07.013&partnerID=40&md5=65d1f76a9f9135ef527aa69939889bc6",Article,Open Access,Scopus,2-s2.0-85025809221
"Suttle, M.D., Genge, M.J.","57191584479;6603675204;","Diagenetically altered fossil micrometeorites suggest cosmic dust is common the geological record",2017,"Earth and Planetary Science Letters","476",,,"132","142",,,"10.1016/j.epsl.2017.07.052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027983611&doi=10.1016%2fj.epsl.2017.07.052&partnerID=40&md5=32dc28e51e86cf22e8383096bfece75d",Article,Open Access,Scopus,2-s2.0-85027983611
"Alberti, M., Pandey, D.K., Sharma, J.K., Swami, N.K., Uchman, A.","53983733300;7103025333;57193452411;57197762736;7004128782;","Slumping in the Upper Jurassic Baisakhi Formation of the Jaisalmer Basin, western India: Sign of synsedimentary tectonics?",2017,"Journal of Palaeogeography","6","4",,"321","332",,,"10.1016/j.jop.2017.08.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034598368&doi=10.1016%2fj.jop.2017.08.001&partnerID=40&md5=e3c4b48d738e245ea80862cde14364bc",Article,Open Access,Scopus,2-s2.0-85034598368
"Balázs, A., Granjeon, D., Matenco, L., Sztanó, O., Cloetingh, S.","55941139600;24479601300;6602178325;55956100300;7005678558;","Tectonic and Climatic Controls on Asymmetric Half-Graben Sedimentation: Inferences From 3-D Numerical Modeling",2017,"Tectonics","36","10",,"2123","2141",,,"10.1002/2017TC004647","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034781905&doi=10.1002%2f2017TC004647&partnerID=40&md5=d95b0ff3d508268636581f6e066a9cfe",Article,Open Access,Scopus,2-s2.0-85034781905
"Singh, P., Nel, A., Durand, J.F.","55568517852;7102516877;7402878643;","The use of bioassays to assess the toxicity of sediment in an acid mine drainage impacted river in gauteng (South Africa)",2017,"Water SA","43","4",,"673","683",,,"10.4314/wsa.v43i4.15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033380173&doi=10.4314%2fwsa.v43i4.15&partnerID=40&md5=a92a43e0a0863087b3714fc73c306725",Article,Open Access,Scopus,2-s2.0-85033380173
"Wei, Y., Wang, C., Meng, X., Liu, W., Zhou, Y., Chang, H.","57193379817;57192600323;17344200600;57201591088;57193394438;56939491200;","Organic matter analysis of surface sediment in Buha Estuary region and its comparative sedimentology significance",2017,"Hupo Kexue/Journal of Lake Sciences","29","5",,"1254","1264",,,"10.18307/2017.0524","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045318091&doi=10.18307%2f2017.0524&partnerID=40&md5=d5b290b5b49eb43238197917918696b7",Article,Open Access,Scopus,2-s2.0-85045318091
"Kihn, R.G., Crespo, F., Pall, J.L.","56013320800;57200408761;55228576900;","Ostracods of shallow lakes of the central region of Argentina: Paleolimnological implications [Ostrácodos de lagos someros de la región central de Argentina: Implicaciones paleolimnológicas]",2017,"Revista Brasileira de Paleontologia","20","3",,"373","382",,,"10.4072/rbp.2017.3.08","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041193973&doi=10.4072%2frbp.2017.3.08&partnerID=40&md5=80a788959e690c85dfc2c6cec0d4ac5f",Article,Open Access,Scopus,2-s2.0-85041193973
"Gao, C., Ding, X., Zha, M., Qu, J.","22234021900;55761132700;7004078236;7201534980;","Diagenesis of unconformity and the influence on reservoir physical properties: a case study of the lower Jurassic in Xiazijie area, Junggar Basin, NW China",2017,"Journal of Petroleum Exploration and Production Technology","7","3",,"659","666",,,"10.1007/s13202-017-0322-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027878906&doi=10.1007%2fs13202-017-0322-6&partnerID=40&md5=474de0748e72a63ee1773f428a7adeb1",Article,Open Access,Scopus,2-s2.0-85027878906
"Li, Y., Lin, S., Wang, H., Luo, D.","56031102200;57199123051;16508199400;57194431836;","Depositional setting analysis using seismic sedimentology: Example from the Paleogene Lishagang sequence in the Fushan depression, South China Sea",2017,"Geodesy and Geodynamics","8","5",,"347","355",,,"10.1016/j.geog.2017.05.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020110466&doi=10.1016%2fj.geog.2017.05.001&partnerID=40&md5=4c51e8d102e2a4a3691c0a60ac271a83",Article,Open Access,Scopus,2-s2.0-85020110466
"Sun, X., Lin, C., Dong, C., Zhang, X., Ma, C., Lin, J., Xie, J.","57195487897;9269143300;14828665600;8074800300;56754453100;57196044816;56114740100;","Influence of Chlorite on Siliceous Cement under Control of Reservoir Lithology",2017,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","42","9",,"1599","1607",,,"10.3799/dqkx.2017.528","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031327997&doi=10.3799%2fdqkx.2017.528&partnerID=40&md5=2c7ad614a3c4aa668dbb28e46e3f55a6",Article,Open Access,Scopus,2-s2.0-85031327997
"Zhang, W.-B., Duan, T.-Z., Liu, Z.-Q., Liu, Y.-F., Zhao, L., Xu, R.","56537761700;9636420000;56294647800;57194201700;35094853000;56537436700;","Architecture mode, sedimentary evolution and controlling factors of deepwater turbidity channels: A case study of the M Oilfield in West Africa",2017,"Petroleum Science","14","3",,"493","506",,,"10.1007/s12182-017-0181-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026903990&doi=10.1007%2fs12182-017-0181-2&partnerID=40&md5=6069e9dc3e464d27a9438d636527d25c",Article,Open Access,Scopus,2-s2.0-85026903990
"Goździk, J., Zieliński, T.","7003428008;56246093600;","Evolution of Early Pleistocene fluvial systems in central Poland prior to the first ice sheet advance - A case study from the Bełchatów lignite mine",2017,"Geologos","23","2",,"89","107",,,"10.1515/logos-2017-0011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030532079&doi=10.1515%2flogos-2017-0011&partnerID=40&md5=33c281f0637bc6c7feb4ecf93097e98f",Article,Open Access,Scopus,2-s2.0-85030532079
"Van Loon, A.J.T., De, S.","22136971300;55577181800;","A hitherto unknown river type from the Archaean at Bhurkuli (Jharkhand, e India)",2017,"Geologos","23","2",,"109","122",,,"10.1515/logos-2017-0012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030541570&doi=10.1515%2flogos-2017-0012&partnerID=40&md5=e90f8274e1553a6f4f75bfd1bbedbb9e",Article,Open Access,Scopus,2-s2.0-85030541570
"Granier, B., Boichard, R.","7003430989;6507154203;","Sedimentological investigation on holocene deposits in the mussafah channel (Abu Dhabi, United Arab Emirates)",2017,"Carnets de Geologie","17","3",,"39","104",,,"10.4267/2042/62267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021977047&doi=10.4267%2f2042%2f62267&partnerID=40&md5=a5e47e42c20171428cfb5b7c8fffca5f",Article,Open Access,Scopus,2-s2.0-85021977047
