Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Andrade, R., Muralidharan, D.","12139501900;6701713686;","The influence of litho-stratification on the infiltrating water front in a granite terrain [Influence de la litho-stratification sur le front d'infiltration hydraulique en terrain granitique]",2011,"Hydrological Sciences Journal","56","5",,"907","915",,1,"10.1080/02626667.2011.585471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858176988&doi=10.1080%2f02626667.2011.585471&partnerID=40&md5=aeb7086dd795ef49b60b35a226f8dcbf",Article,Open Access,Scopus,2-s2.0-84858176988
"Egydio-Silva, M., Karmann, I., Trompette, R.","6602344892;6508314561;6603667039;","Structural analysis of the Rio Pardo Group - Southeast of Bahia State [Análise Estrutural do Grupo Rio Pardo - Sudeste do Estado da Bahia]",2011,"Geologia USP - Serie Cientifica","11","3",,"23","41",,1,"10.5327/Z1519-874X2011000300002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84555202516&doi=10.5327%2fZ1519-874X2011000300002&partnerID=40&md5=f18d2f1e5a81eb749c55b96f4fba8d5d",Article,Open Access,Scopus,2-s2.0-84555202516
"Elmore, R.D., Dulin, S.","55664748400;9239132900;","New paleomagnetic age constraints on the Decaturville impact structure and Weaubleau structure along the 38th parallel in Missouri (North America)",2007,"Geophysical Research Letters","34","13", L13308,"","",,1,"10.1029/2007GL030113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548637951&doi=10.1029%2f2007GL030113&partnerID=40&md5=9b0c1968962d76cd9961c5d2875560e2",Article,Open Access,Scopus,2-s2.0-34548637951
"Tani, K.","7202321658;","Shear strength of Ohya stone evaluated by in-situ rock mass triaxial test",2006,"Zairyo/Journal of the Society of Materials Science, Japan","55","5",,"483","488",,1,"10.2472/jsms.55.483","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746639595&doi=10.2472%2fjsms.55.483&partnerID=40&md5=57e9329b321974a26a5c0f41896d3dd1",Article,Open Access,Scopus,2-s2.0-33746639595
"Van Der Werf, T., Chatzaras, V., Marcel Kriegsman, L., Kronenberg, A., Tikoff, B., Drury, M.R.","57200117562;15062387000;57200121112;24526132600;7004516940;7101767648;","Constraints on the rheology of the lower crust in a strike-slip plate boundary: Evidence from the San Quintín xenoliths, Baja California, Mexico",2017,"Solid Earth","8","6",,"1211","1239",,,"10.5194/se-8-1211-2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039804952&doi=10.5194%2fse-8-1211-2017&partnerID=40&md5=114beb6b4faa652b032f0ff550cfabd5",Article,Open Access,Scopus,2-s2.0-85039804952
"ZENG, Q., ZENG, T., OUYANG, Y., DAI, C., SONG, Y.","55845271400;56293880300;55845362800;55267282200;57194778753;","Subsalt high steep structure imaging technique: A case study of Keshen area in Kuqa depression, Tarim Basin, NW China",2017,"Petroleum Exploration and Development","44","6",,"923","931",,,"10.1016/S1876-3804(17)30104-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037649418&doi=10.1016%2fS1876-3804%2817%2930104-0&partnerID=40&md5=33dd0f935f0424edb2a277b90824a70e",Article,Open Access,Scopus,2-s2.0-85037649418
"Strati, V., Wipperfurth, S.A., Baldoncini, M., McDonough, W.F., Mantovani, F.","55750509500;57151310900;54408186900;7005259221;15840088300;","Perceiving the Crust in 3-D: A Model Integrating Geological, Geochemical, and Geophysical Data",2017,"Geochemistry, Geophysics, Geosystems","18","12",,"4326","4341",,,"10.1002/2017GC007067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036591644&doi=10.1002%2f2017GC007067&partnerID=40&md5=97c98de87a1b8940a5dae075392921bf",Article,Open Access,Scopus,2-s2.0-85036591644
"Diaferia, G., Cammarano, F.","57201064650;8400309100;","Seismic Signature of the Continental Crust: What Thermodynamics Says. An Example From the Italian Peninsula",2017,"Tectonics","36","12",,"3192","3208",,,"10.1002/2016TC004405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038921459&doi=10.1002%2f2016TC004405&partnerID=40&md5=2fa27c02b05ebf4bff793be0bc4369f4",Article,Open Access,Scopus,2-s2.0-85038921459
"Alves Ribeiro, J., Monteiro-Santos, F.A., Pereira, M.F., Díez Fernández, R., Dias da Silva, Í., Nascimento, C., Silva, J.B.","57199390944;6701363314;57108830500;25947433400;55508256500;57195062747;57201146265;","Magnetotelluric Imaging of the Lithosphere Across the Variscan Orogen (Iberian Autochthonous Domain, NW Iberia)",2017,"Tectonics","36","12",,"3065","3080",,,"10.1002/2017TC004593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038008988&doi=10.1002%2f2017TC004593&partnerID=40&md5=c82a179e401be592f91180ed3e8d8a83",Article,Open Access,Scopus,2-s2.0-85038008988
"Chang, C.-H., Chang, Y.-F., Tseng, C.-W.","7407035246;7501842654;57201830525;","Effects of the symmetry axis orientation of a TI overburden on seismic images",2017,"Exploration Geophysics","48","4",,"449","455",,,"10.1071/EG15124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034981786&doi=10.1071%2fEG15124&partnerID=40&md5=582b8ad4d9d1a3ea727840ddd1b1f9d8",Article,Open Access,Scopus,2-s2.0-85034981786
"HUANG, W., WANG, J., CHEN, H., XU, F., MENG, Z., LI, Y.","55843018800;56211580200;55843272400;56012277900;55843525500;57199181474;","Big data paradox and modeling strategies in geological modeling based on horizontal wells data",2017,"Petroleum Exploration and Development","44","6",,"993","1002",,,"10.1016/S1876-3804(17)30111-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037619738&doi=10.1016%2fS1876-3804%2817%2930111-8&partnerID=40&md5=af8425c3a39c28609b286fbecd55054a",Article,Open Access,Scopus,2-s2.0-85037619738
"Brandt, M.B.C.","7202973328;","Near-surface wave attenuation (kappa) of an earthquake near Durban, South Africa",2017,"Journal of the Southern African Institute of Mining and Metallurgy","117","12",,"1155","1158",,,"10.17159/2411-9717/2017/v117n12a10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041084146&doi=10.17159%2f2411-9717%2f2017%2fv117n12a10&partnerID=40&md5=1cc3f22ae5840a66e570dfd09b4fee2e",Article,Open Access,Scopus,2-s2.0-85041084146
"Yang, K.-M., Chuang, B.-I., Hsieh, C.-Y., Yuan, B.-D., Ting, H.-H., Wang, J.-B.","8872650500;57198515359;57190750199;57198517157;8872650800;56107363700;","The tiehchanshan structure of NW Taiwan: A potential geological reservoir for CO<inf>2</inf>sequestration",2017,"Terrestrial, Atmospheric and Oceanic Sciences","28","6",,"","",,,"10.3319/TAO.2017.05.25.01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036653287&doi=10.3319%2fTAO.2017.05.25.01&partnerID=40&md5=2deb7cdce740f5bda200ffe95af6240c",Article,Open Access,Scopus,2-s2.0-85036653287
"Axen, G.J., Selverstone, J., Luther, A.","6603941438;7004721849;55258946300;","A rock record of paleoseismic cycling: Unique layered cataclasites below the West Salton detachment fault, southern California",2017,"Geosphere","14","1",,"187","214",,,"10.1130/GES01499.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041483189&doi=10.1130%2fGES01499.1&partnerID=40&md5=c819275a6b78b5937922f19902a13919",Article,Open Access,Scopus,2-s2.0-85041483189
"Yuan, R., Zhang, C., Tang, Y., Qu, J., Guo, X., Sun, Y., Zhu, R., Zhou, Y.","36060699400;7405492933;57199307278;57199258835;57198346873;9733748300;55181603700;57198350361;","Utilizing borehole electrical images to interpret lithofacies of fan-delta: A case study of Lower Triassic Baikouquan Formation in Mahu Depression, Junggar Basin, China",2017,"Open Geosciences","9","1",,"539","553",,,"10.1515/geo-2017-0041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036467987&doi=10.1515%2fgeo-2017-0041&partnerID=40&md5=4edd6ec7337c7a27971666c84a9076e2",Article,Open Access,Scopus,2-s2.0-85036467987
"Fletcher, J.B., Erdem, J.","7402936962;56503974400;","Shear-wave Velocity Model from Rayleigh Wave Group Velocities Centered on the Sacramento/San Joaquin Delta",2017,"Pure and Applied Geophysics","174","10",,"3825","3839",,,"10.1007/s00024-017-1587-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031732545&doi=10.1007%2fs00024-017-1587-x&partnerID=40&md5=927794b05ba29beedfbd3ba18a1aeb5a",Article,Open Access,Scopus,2-s2.0-85031732545
"Schmalholz, S.M., Duretz, T.","6603470738;36135448200;","Impact of grain size evolution on necking in calcite layers deforming by combined diffusion and dislocation creep",2017,"Journal of Structural Geology","103",,,"37","56",,,"10.1016/j.jsg.2017.08.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031108221&doi=10.1016%2fj.jsg.2017.08.007&partnerID=40&md5=c809ea410c47dcd5d4e0803b7ad7f072",Article,Open Access,Scopus,2-s2.0-85031108221
"Saló, L., Frontera, T., Goula, X., Pujades, L.G., Ledesma, A.","57195553532;26427595400;56026537000;6701784009;7004543977;","Earthquake static stress transfer in the 2013 Gulf of Valencia (Spain) seismic sequence",2017,"Solid Earth","8","5",,"857","882",,,"10.5194/se-8-857-2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028768122&doi=10.5194%2fse-8-857-2017&partnerID=40&md5=9f40a0c863ae2b320b013050778e27ff",Article,Open Access,Scopus,2-s2.0-85028768122
"Camacho, C.R., De Oliveira E Sousa, F.R.F.R.","57200363790;57200372973;","The structural framework of the Araripe Sedimentary Basin, Borborema Province, based on aeromagnetic data [O arcabouço estrutural da Bacia Sedimentar do Araripe, Província Borborema, baseado em dados aeromagnetométricos]",2017,"Geologia USP - Serie Cientifica","17","3-4",,"149","161",,,"10.11606/issn.2316-9095.v17-393","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040960520&doi=10.11606%2fissn.2316-9095.v17-393&partnerID=40&md5=dd88589e7f8e21c684d5e10dfa7e8394",Article,Open Access,Scopus,2-s2.0-85040960520
"Qiu, J., Qiao, X.","57194745548;24822566500;","A study on the seismogenic structure of the 2016 Zaduo, Qinghai Ms6.2 earthquake using InSAR technology",2017,"Geodesy and Geodynamics","8","5",,"342","346",,,"10.1016/j.geog.2017.04.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021854817&doi=10.1016%2fj.geog.2017.04.008&partnerID=40&md5=8ab1eac0207f183395623b764927a014",Article,Open Access,Scopus,2-s2.0-85021854817
"Eshagh, M., Tenzer, R.","19336850400;20735830800;","Lithospheric Stress Tensor from Gravity and Lithospheric Structure Models",2017,"Pure and Applied Geophysics","174","7",,"2677","2688",,,"10.1007/s00024-017-1538-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021722248&doi=10.1007%2fs00024-017-1538-6&partnerID=40&md5=d4aa656af866fb64bb6eaece1af2bd12",Article,Open Access,Scopus,2-s2.0-85021722248
