Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Masseti, M., Mazza, P.P.A.","6602890606;35563000600;","Western European Quaternary lions: New working hypotheses",2013,"Biological Journal of the Linnean Society","109","1",,"66","77",,1,"10.1111/bij.12032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876113991&doi=10.1111%2fbij.12032&partnerID=40&md5=c3d5dfb88a4032160dd8ac917c96afb7",Article,Open Access,Scopus,2-s2.0-84876113991
"Bi, S., Meng, J., McLean, S., Wu, W., Ni, X., Ye, J.","24167727100;7202449637;57197179386;55569143600;8595026800;55569124500;","A New Genus of Aplodontid Rodent (Mammalia, Rodentia) from the Late Oligocene of Northern Junggar Basin, China",2013,"PLoS ONE","8","1", e52625,"","",,1,"10.1371/journal.pone.0052625","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872841925&doi=10.1371%2fjournal.pone.0052625&partnerID=40&md5=005b3a13b82cae034da2fc0f20ff660b",Article,Open Access,Scopus,2-s2.0-84872841925
"Camens, A.B., Carey, S.P.","35104476700;7103028788;","Contemporaneous Trace and Body Fossils from a Late Pleistocene Lakebed in Victoria, Australia, Allow Assessment of Bias in the Fossil Record",2013,"PLoS ONE","8","1", e52957,"","",,1,"10.1371/journal.pone.0052957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871773397&doi=10.1371%2fjournal.pone.0052957&partnerID=40&md5=b014ab67f4c6d39eb8ee9f63574cecbd",Article,Open Access,Scopus,2-s2.0-84871773397
"dos Santos, W.F.S., Carvalho, I.S.","53863311700;9333156000;","Public understanding of the socioeconomic effects of geotourism: The case of São José de Itaboraí (Itaboraí, Rio de Janeiro State) [Percepção populacional dos efeitos socioeconômicos do geoturismo: O caso de São José de Itaboraí (Itaboraí, Estado do Rio de Janeiro)]",2012,"Anuario do Instituto de Geociencias","35","1",,"242","251",,1,"10.11137/2012_1_242_251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870940862&doi=10.11137%2f2012_1_242_251&partnerID=40&md5=2b81d69ab4f07664272c5c4c81f68291",Article,Open Access,Scopus,2-s2.0-84870940862
"Jasionowski, M., Peryt, D., Peryt, T.M.","6602717717;6602131993;7005503503;","Neptunian dykes in the Middle Miocene reefs of western Ukraine: Preliminary results",2012,"Geological Quarterly","56","4",,"881","894",,1,"10.7306/gq.1066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876566904&doi=10.7306%2fgq.1066&partnerID=40&md5=ae9128580fd92b0b4696bae32de7286d",Article,Open Access,Scopus,2-s2.0-84876566904
"Coulombe, P., Qualls, C., Kruszynski, R., Nerlich, A., Bianucci, R., Harris, R., Mermier, C., Appenzeller, O.","37035781700;35494568200;23047069500;56739342500;21933293600;55498142700;35586297100;7006367369;","Network Science in Egyptology",2012,"PLoS ONE","7","11", e50382,"","",,1,"10.1371/journal.pone.0050382","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869744132&doi=10.1371%2fjournal.pone.0050382&partnerID=40&md5=8edd99e0b9a579677b5d41b771a2e616",Article,Open Access,Scopus,2-s2.0-84869744132
"McConnell, T.H., DiBenedetto, J.N.","55661696100;55660980800;","Geology of the Early Arikareean Sharps Formation on the Pine Ridge Indian Reservation and Surrounding Areas of South Dakota and Nebraska",2012,"PLoS ONE","7","10", e47759,"","",,1,"10.1371/journal.pone.0047759","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867866348&doi=10.1371%2fjournal.pone.0047759&partnerID=40&md5=93ee6b348f4ffb71ae86f749d4d020f7",Article,Open Access,Scopus,2-s2.0-84867866348
"Moura, G.J.B., Albuquerque, U.P.","26424813800;57195939764;","The first report on the medicinal use of fossils in Latin America",2012,"Evidence-based Complementary and Alternative Medicine","2012",, 691717,"","",,1,"10.1155/2012/691717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81555218608&doi=10.1155%2f2012%2f691717&partnerID=40&md5=165dbd4a51bbed97c76c72c6810da07a",Article,Open Access,Scopus,2-s2.0-81555218608
"Fedorowski, J.","6603113168;","On three rugose coral genera from Serpukhovian strata in the Upper Silesian Coal Basin, Poland",2012,"Acta Geologica Polonica","62","1",,"1","33",,1,"10.2478/v10263-012-0001-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859112726&doi=10.2478%2fv10263-012-0001-3&partnerID=40&md5=5adc54387db8cdf79f42c499f35dab35",Article,Open Access,Scopus,2-s2.0-84859112726
"Bulot, L., Latil, J.-L., Vermeulen, J., Aly, M.","6603212726;6507144954;7005955649;7006129264;","Mogharaeceras priscum (Douvillé, 1916) a peculiar Barremian ammonite (Desmoceratoidea, Barremitinae) from northern sinai (Egypt)",2011,"Geologica Carpathica","62","6",,"575","578",,1,"10.2478/v10096-011-0041-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855311935&doi=10.2478%2fv10096-011-0041-8&partnerID=40&md5=86cafdc218afc1ab6184e533acc08cff",Article,Open Access,Scopus,2-s2.0-84855311935
"Paul, C.R.C.","7202166406;","Dark bands on pyritic internal moulds of the Early Jurassic ammonites Oxynoticeras and Cheltonia from Gloucestershire, England: Interpretation and significance to ammonite growth analysis",2011,"Palaeontology","54","6",,"1213","1221",,1,"10.1111/j.1475-4983.2011.01086.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255136077&doi=10.1111%2fj.1475-4983.2011.01086.x&partnerID=40&md5=8e9653fa8901ba0b37537fa13654f2e5",Article,Open Access,Scopus,2-s2.0-81255136077
"Reuter, M., Brachert, T.C., Böcker, A., Klaus, J.S.","25652086700;6701453047;38961096200;56268192700;","An unusual Pocillopora reef from the Late Miocene of Hispaniola",2011,"Coral Reefs","30","2",,"307","307",,1,"10.1007/s00338-011-0728-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955910295&doi=10.1007%2fs00338-011-0728-4&partnerID=40&md5=e9cf4cd683a1a8fb32c40a9f5233d8f2",Article,Open Access,Scopus,2-s2.0-79955910295
"Donlan, C.J., Greene, H.W.","8054528200;7102072471;","Paul S. Martin (1928-2010): Luminary, natural historian, and innovator",2011,"PLoS Biology","9","2", e1001016,"","",,1,"10.1371/journal.pbio.1001016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952271579&doi=10.1371%2fjournal.pbio.1001016&partnerID=40&md5=9d147f22291449f5fb487c40ee5537d7",Article,Open Access,Scopus,2-s2.0-79952271579
"Schneider, T.D.","15766150200;","AMS radiocarbon dates from three shellmounds in the San Francisco Bay area, California, USA",2011,"Radiocarbon","53","1",,"175","178",,1,"10.1017/S0033822200034457","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953201584&doi=10.1017%2fS0033822200034457&partnerID=40&md5=47bdcb15785b91d91e0fd98134a48579",Article,Open Access,Scopus,2-s2.0-79953201584
"Montellano-Ballesteros, M., Román-Carrión, J.L.","56013753800;55022774100;","Rediscovery of type material deposited in the Orces Gustavo V. Natural History Museum collection of the Institute of Biological Sciences, National Polytechnic School, Quito, Ecuador [Redescubrimiento de material tipo depositado en la colección del museo de historia natural ""Gustavo Orcés V."" del instituto de Ciencias biológicas, Escuela Politécnica Nacional, Quito, Ecuador]",2011,"Boletin de la Sociedad Geologica Mexicana","63","3",,"379","392",,1,"10.18268/BSGM2011v63n3a1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857413008&doi=10.18268%2fBSGM2011v63n3a1&partnerID=40&md5=d5b7d821e8ea59a1b07284591fd85f37",Article,Open Access,Scopus,2-s2.0-84857413008
"Maderspacher, F.","6603262120;","Palaeontology: The new conservative",2010,"Current Biology","20","12",,"R513","R515",,1,"10.1016/j.cub.2010.05.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955707644&doi=10.1016%2fj.cub.2010.05.025&partnerID=40&md5=d99cfac5578c8110de40b38a38547618",Article,Open Access,Scopus,2-s2.0-77955707644
"Bona, P., De La Fuente, M.S., Reguero, M.A.","55748669000;7102943774;6701828328;","New fossil turtle remains from the Eocene of the Antarctic Peninsula",2010,"Antarctic Science","22","5",,"531","532",,1,"10.1017/S0954102010000362","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958494106&doi=10.1017%2fS0954102010000362&partnerID=40&md5=b5ec3236cee12f23d05bca844bb5e2ab",Article,Open Access,Scopus,2-s2.0-77958494106
"Allen, M.S., Holdaway, R.N.","7404105542;7006117314;","Archaeological avifauna of Harataonga, Great Barrier Island, New Zealand: Implications for avian palaeontology, Maori prehistory, and archaeofaunal recovery techniques",2010,"Journal of the Royal Society of New Zealand","40","1",,"11","25",,1,"10.1080/03036751003641719","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956326039&doi=10.1080%2f03036751003641719&partnerID=40&md5=2922f35c6e9b01d51c42eaa81e5b8304",Article,Open Access,Scopus,2-s2.0-79956326039
"Popa, M.E., Pšenička, J.","56375565500;56389533900;","The pennsylvanian Pecopteris ticleanui sp. nov. from Secu, Reşiţa Basin, Romania",2010,"Bulletin of Geosciences","85","4",,"663","670",,1,"10.3140/bull.geosci.1200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650795615&doi=10.3140%2fbull.geosci.1200&partnerID=40&md5=1e2a0cc263a8b11be29de56c91df5af7",Article,Open Access,Scopus,2-s2.0-78650795615
"Van Keulen, P., Rhebergen, F.","57196482877;16307641400;","Typology and fossil assemblage of Sandbian (Ordovician) ‘baksteenkalk’: An erratic silicified limestone of Baltic origin from the northeastern Netherlands and adjacent areas of Germany [Sandby (Ordoviitsium) Baksteen-lubjakivi tüpoloogia ja fossiilikooslus: Balti päritoluga ränistunud lubjakivi Kirde-Hollandist ning Saksamaalt]",2017,"Estonian Journal of Earth Sciences","66","4",,"198","219",,,"10.3176/earth.2017.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033579000&doi=10.3176%2fearth.2017.18&partnerID=40&md5=9c65daf05e3efd3333ed11f480487394",Article,Open Access,Scopus,2-s2.0-85033579000
"von Oertzen, C.","55751176100;","The Historicity of Data: Concepts, Tools, and Practices During the Nineteenth Century [Die Historizität der Verdatung: Konzepte, Werkzeuge und Praktiken im 19. Jahrhundert]",2017,"NTM International Journal of History and Ethics of Natural Sciences, Technology and Medicine","25","4",,"407","434",,,"10.1007/s00048-017-0183-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032210634&doi=10.1007%2fs00048-017-0183-6&partnerID=40&md5=08021623fc6fe5036f81cf067addf985",Article,Open Access,Scopus,2-s2.0-85032210634
"Mayr, G., Scofield, R.P., De Pietri, V.L., Tennyson, A.J.D.","7006565742;7005409258;35751327700;6701895297;","A Paleocene penguin from New Zealand substantiates multiple origins of gigantism in fossil Sphenisciformes",2017,"Nature Communications","8","1", 1927,"","",,,"10.1038/s41467-017-01959-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037847543&doi=10.1038%2fs41467-017-01959-6&partnerID=40&md5=f390698bb8acbc1dd6f23dccc90e1a3f",Article,Open Access,Scopus,2-s2.0-85037847543
"van der Sar, F.N., van Glabbeek, R., Wessels, W., Marković, Z., de Bruijn, H.","57197836506;57197829926;7004046078;57193599266;35876999600;","Insectivores and marsupials from the upper Oligocene of Banovići (Bosnia and Herzegovina)",2017,"Journal of Vertebrate Paleontology","37","6", e1368529,"","",,,"10.1080/02724634.2017.1368529","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035108416&doi=10.1080%2f02724634.2017.1368529&partnerID=40&md5=c783ad3bf785884142603f7b05b58cf0",Article,Open Access,Scopus,2-s2.0-85035108416
"Alperson-Afil, N., Richter, D., Goren-Inbar, N.","24733937300;55550383000;6602327672;","Evaluating the intensity of fire at the Acheulian site of Gesher Benot Ya’aqov - Spatial and thermoluminescence analyses",2017,"PLoS ONE","12","11", e0188091,"","",,,"10.1371/journal.pone.0188091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034216600&doi=10.1371%2fjournal.pone.0188091&partnerID=40&md5=0d2dbc29aa539bf1ed51e8151ee930c8",Article,Open Access,Scopus,2-s2.0-85034216600
"Pei, S., Xie, F., Deng, C., Jia, Z., Wang, X., Guan, Y., Li, X., Ma, D., De La Torre, I.","14627657200;57203491890;7202303218;56861621100;56155379600;55549370200;35364675000;57197794934;6602367706;","Early Pleistocene archaeological occurrences at the Feiliang site, and the archaeology of human origins in the Nihewan Basin, North China",2017,"PLoS ONE","12","11", e0187251,"","",,,"10.1371/journal.pone.0187251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034809980&doi=10.1371%2fjournal.pone.0187251&partnerID=40&md5=5d05cb0f8d7867f6eb320daf2cd058f2",Article,Open Access,Scopus,2-s2.0-85034809980
"Wang, Y., Wang, Y., Du, W.","56520479900;55856962500;55570765300;","A rare disc-like holdfast of the Ediacaran macroalga from South China",2017,"Journal of Paleontology","91","6",,"1091","1101",,,"10.1017/jpa.2017.43","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034598225&doi=10.1017%2fjpa.2017.43&partnerID=40&md5=f5376bd7a31145cd0d7461f57e376e2e",Article,Open Access,Scopus,2-s2.0-85034598225
"Rozenbaum, A.G., Gelband, D.S., Stein, M., Mienis, H.K., Rabinovich, R.","57191497788;57196373037;7402997212;23005646000;8320379100;","First evidence of “ancient deer” (cervid) in the late Miocene Bira Formation, Northern Israel",2017,"PLoS ONE","12","11", e0185268,"","",,,"10.1371/journal.pone.0185268","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032831189&doi=10.1371%2fjournal.pone.0185268&partnerID=40&md5=af39cf1f4178d8645d16a8ad11b53a5e",Article,Open Access,Scopus,2-s2.0-85032831189
"Rothschild, B.M., Naples, V.","7101747948;6602393276;","Apparent sixth sense in theropod evolution: The making of a Cretaceous weathervane",2017,"PLoS ONE","12","11", e0187064,"","",,,"10.1371/journal.pone.0187064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033400420&doi=10.1371%2fjournal.pone.0187064&partnerID=40&md5=cfd152dc54ca3008f22eb7173f73e8c2",Article,Open Access,Scopus,2-s2.0-85033400420
"Reiner, W.B., Masao, F., Sholts, S.B., Songita, A.V., Stanistreet, I., Stollhofen, H., Taylor, R.E., Hlusko, L.J.","56675702800;6508301921;36160611700;57196076792;57202416183;6602776803;55728404700;6602557816;","OH 83: A new early modern human fossil cranium from the Ndutu beds of Olduvai Gorge, Tanzania",2017,"American Journal of Physical Anthropology","164","3",,"533","545",,,"10.1002/ajpa.23292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031713311&doi=10.1002%2fajpa.23292&partnerID=40&md5=ac6c285061d48697af11542d813d54ad",Article,Open Access,Scopus,2-s2.0-85031713311
"Wang, X., Han, J., Vannier, J., Ou, Q., Yang, X., Uesugi, K., Sasaki, O., Komiya, T.","56511879300;7406443273;7005953797;8083662900;55644409800;55562026500;36523908600;35248473800;","Anatomy and affinities of a new 535-million-year-old medusozoan from the Kuanchuanpu Formation, South China",2017,"Palaeontology","60","6",,"853","867",,,"10.1111/pala.12320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030704697&doi=10.1111%2fpala.12320&partnerID=40&md5=81075b03bbab44b888862bbf1cc5d91d",Article,Open Access,Scopus,2-s2.0-85030704697
"Smilg, J.S.","57094136900;","Finding fossils in Malapa breccia-medical CT scanning or micro-CT scanning?",2017,"South African Journal of Science","113","11-12", 2017-0057,"","",,,"10.17159/sajs.2017/20170057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037671475&doi=10.17159%2fsajs.2017%2f20170057&partnerID=40&md5=8530d17e75e47bb3f90392b48e3c5b2f",Article,Open Access,Scopus,2-s2.0-85037671475
"Adiya, T., Johnson, C.L., Loewen, M.A., Ritterbush, K.A., Constenius, K.N., Dinter, C.M.","36627845200;9732707400;8530868900;55234976200;6603405883;57197784778;","Microbial-caddisfly bioherm association from the Lower Cretaceous Shinekhudag Formation, Mongolia: Earliest record of plant armoring in fossil caddisfly cases",2017,"PLoS ONE","12","11", e0188194,"","",,,"10.1371/journal.pone.0188194","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034785955&doi=10.1371%2fjournal.pone.0188194&partnerID=40&md5=5f8bb2689a5bf77507d6fcbb0d224333",Article,Open Access,Scopus,2-s2.0-85034785955
"Sciscio, L., Bordy, E.M., Abrahams, M., Knoll, F., McPhee, B.W.","55801630200;6507505662;57191617938;7004083486;56079016400;","The first megatheropod tracks from the Lower Jurassic upper Elliot Formation, Karoo Basin, Lesotho",2017,"PLoS ONE","12","10", e0185941,"","",,,"10.1371/journal.pone.0185941","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032220238&doi=10.1371%2fjournal.pone.0185941&partnerID=40&md5=da0b8da4563e1ba64e722cb70d9a7d06",Article,Open Access,Scopus,2-s2.0-85032220238
"Coates, M.","7101600531;","Plenty of fish in the tree",2017,"Nature","549","7671",,"167","169",,,"10.1038/549167a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030777282&doi=10.1038%2f549167a&partnerID=40&md5=7d2551e7bd06e0f45f4915c647ee023d",Article,Open Access,Scopus,2-s2.0-85030777282
"Jin, J., Holmer, L.E.","7403588126;56212982800;","Pentameroid brachiopod Karlsorus new genus from the upper Wenlock (Silurian) Slite Beds, Gotland, Sweden",2017,"Journal of Paleontology","91","5",,"911","918",,,"10.1017/jpa.2017.46","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029072952&doi=10.1017%2fjpa.2017.46&partnerID=40&md5=64f97dd11f8153df7ddc524b44d42f85",Article,Open Access,Scopus,2-s2.0-85029072952
"Kimmig, J., Strotz, L.C., Lieberman, B.S.","56559765000;6507149766;7006196372;","The stalked filter feeder Siphusauctum lloydguntheri n. sp. from the middle Cambrian (Series 3, Stage 5) Spence Shale of Utah: Its biological affinities and taphonomy",2017,"Journal of Paleontology","91","5",,"902","910",,,"10.1017/jpa.2017.57","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029079018&doi=10.1017%2fjpa.2017.57&partnerID=40&md5=c5d68192c5ef77221315efad01f48234",Article,Open Access,Scopus,2-s2.0-85029079018
"Nikolaeva, S., Kim, A., Erina, M.","7005591266;57195242769;9266109200;","An early Emsian (Zlichovian) ammonoid assemblage from Sangibaland Mountain (Shakhimardan River Basin) (South Tien Shan, Kyrgyzstan)",2017,"Palaeobiodiversity and Palaeoenvironments","97","3",,"405","417",,,"10.1007/s12549-017-0291-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026451282&doi=10.1007%2fs12549-017-0291-2&partnerID=40&md5=9dfead544099fb45db02feb00c84351e",Article,Open Access,Scopus,2-s2.0-85026451282
"Das, A.J., Murmann, D.C., Cohrn, K., Raskar, R.","56341504100;14033338700;56755403200;6602886524;","A method for rapid 3D scanning and replication of large paleontological specimens",2017,"PLoS ONE","12","7", e0179264,"","",,,"10.1371/journal.pone.0179264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021829241&doi=10.1371%2fjournal.pone.0179264&partnerID=40&md5=85d12e87f0137bb194ea6583572763b9",Article,Open Access,Scopus,2-s2.0-85021829241
